1006.5,7.3,82.0,19.8,G,Y
1009.5,8.3,94.3,18.6,Y,Y
1011.6,9.0,87.3,17.4,Y,Y
1011.7,6.3,64.3,18.3,Y,G
1012.6,8.3,59.3,17.6,G,Y
1014.5,8.3,72.0,16.7,Y,Y
1014.7,7.7,63.3,16.1,Y,G
1011.9,8.3,60.0,15.7,G,Y
1008.0,7.7,78.7,12.5,Y,Y
1012.6,9.0,80.7,11.4,Y,Y
1011.2,9.0,62.0,12.6,Y,Y
1008.1,4.3,82.7,15.5,Y,Y
1008.0,4.7,84.0,16.2,Y,G
1008.7,1.0,76.0,15.6,G,Y
1009.4,6.0,83.7,16.5,Y,G
1010.2,1.0,82.3,16.9,G,G
1010.2,5.0,82.3,16.8,G,G
1010.3,4.0,78.3,17.4,G,G
1014.4,3.0,84.0,15.6,G,G
1016.5,4.0,72.0,14.0,G,Y
1013.3,3.0,85.7,14.2,Y,G
1006.9,3.3,80.3,14.4,G,Y
999.2,8.3,92.0,13.9,Y,Y
1005.8,9.0,93.3,11.9,Y,Y
1003.1,9.0,87.3,11.8,Y,G
1002.4,5.3,70.0,13.8,G,Y
1003.5,10.0,93.0,5.2,Y,K
1012.3,9.0,72.3,2.6,K,K
1015.3,1.0,41.0,3.8,K,Y
1010.9,8.7,67.0,7.3,Y,G
1014.9,9.0,74.0,9.6,G,G
1019.3,1.0,65.3,11.2,G,G
1015.4,0.0,65.3,12.3,G,G
1012.7,6.3,72.0,12.4,G,Y
1017.2,7.3,66.3,7.8,Y,G
1008.8,3.7,74.7,7.9,G,Y
1004.9,6.0,82.7,7.2,Y,G
1012.0,3.0,62.0,8.0,G,G
1017.0,1.7,71.0,10.6,G,G
1017.5,0.0,63.7,10.9,G,G
1014.8,0.0,69.7,11.7,G,G
1017.5,8.0,84.3,10.4,G,G
1019.0,6.0,71.0,10.4,G,G
1015.2,7.7,70.7,10.2,G,G
1011.6,4.3,83.7,9.7,G,G
1007.2,3.3,65.7,11.9,G,G
1007.5,3.7,46.7,15.1,G,G
1013.5,0.0,47.0,15.1,G,G
1016.9,7.0,88.3,10.8,G,G
1020.2,9.7,82.7,10.1,G,G
1020.4,10.0,77.0,10.2,G,G
1019.8,10.0,73.7,9.8,G,Y
1019.6,10.0,79.3,10.9,Y,G
1023.4,10.0,54.3,10.3,G,G
1026.2,10.0,64.7,10.0,G,G
1023.4,7.0,61.7,10.0,G,G
1016.9,4.0,71.0,8.4,G,G
1013.0,5.3,75.0,9.0,G,G
1012.4,2.7,73.7,9.6,G,G
1014.5,0.0,83.3,8.9,G,G
1015.0,3.3,75.0,10.1,G,G
1016.6,2.7,78.0,9.6,G,G
1017.3,0.0,75.0,9.8,G,G
1020.4,1.7,69.3,10.8,G,G
1020.8,8.3,82.0,9.9,G,Y
1015.1,10.0,93.3,10.1,Y,G
1022.2,7.0,71.3,8.8,G,G
1025.5,3.3,78.0,7.3,G,G
1026.4,0.0,81.7,6.6,G,G
1024.4,0.0,62.7,8.9,G,G
1019.7,2.7,54.3,11.4,G,G
1014.0,5.7,71.3,10.7,G,G
1012.7,7.0,73.0,10.8,G,Y
1014.8,10.0,93.7,8.9,Y,Y
1021.8,10.0,82.7,6.2,Y,Y
1025.4,9.0,56.0,6.2,Y,G
1026.7,10.0,60.7,5.8,G,G
1022.3,10.0,65.3,7.4,G,G
1014.1,10.0,63.7,5.5,G,K
1018.8,9.3,63.0,1.7,K,K
1022.9,5.7,46.7,0.6,K,G
1020.1,0.0,51.3,2.5,G,G
1017.2,1.7,55.7,5.9,G,G
1024.2,8.3,65.3,6.1,G,G
1025.8,1.3,64.3,4.0,G,G
